id_transakcja,id_terapia,id_dziecko,kwota,numer_transakcji,sposob_platnosci,ocena_terapii
5419,914,687,120,xx-5419,gotowka,6
5420,914,688,120,xx-5420,karta,4
5421,915,648,270,xx-5421,przelew,8
5422,916,658,90,xx-5422,karta,5
5423,916,659,90,xx-5423,gotowka,10
5424,916,662,90,xx-5424,karta,6
5425,916,665,90,xx-5425,karta,10
5426,916,666,90,xx-5426,karta,4
5427,917,667,60,xx-5427,karta,8
5428,917,668,60,xx-5428,karta,7
5429,917,669,60,xx-5429,gotowka,5
5430,917,670,60,xx-5430,karta,5
5431,918,673,180,xx-5431,gotowka,10
5432,918,674,180,xx-5432,przelew,5
5433,918,676,180,xx-5433,gotowka,9
5434,918,677,180,xx-5434,gotowka,8
5435,918,678,180,xx-5435,gotowka,8
5436,918,679,180,xx-5436,karta,3
5437,918,680,180,xx-5437,przelew,5
5438,918,682,180,xx-5438,gotowka,5
5439,919,683,540,xx-5439,przelew,5
5440,919,684,540,xx-5440,karta,7
5441,919,685,540,xx-5441,gotowka,7
5442,919,686,540,xx-5442,karta,9
5443,919,687,540,xx-5443,przelew,3
5444,919,688,540,xx-5444,przelew,8
5445,920,689,270,xx-5445,karta,6
5446,920,690,270,xx-5446,przelew,8
5447,920,691,270,xx-5447,gotowka,9
5448,920,692,270,xx-5448,przelew,5
5449,920,693,270,xx-5449,gotowka,10
5450,920,694,270,xx-5450,gotowka,7
5451,920,695,270,xx-5451,gotowka,10
5452,920,696,270,xx-5452,przelew,4
5453,920,697,270,xx-5453,przelew,8
5454,920,698,270,xx-5454,gotowka,9
5455,921,699,30,xx-5455,przelew,10
5456,921,700,30,xx-5456,karta,8
5457,921,701,30,xx-5457,przelew,3
5458,921,702,30,xx-5458,przelew,7
5459,921,703,30,xx-5459,przelew,9
5460,921,704,30,xx-5460,przelew,5
5461,922,648,540,xx-5461,przelew,6
5462,923,658,630,xx-5462,karta,10
5463,923,659,630,xx-5463,karta,7
5464,923,662,630,xx-5464,karta,10
5465,923,666,630,xx-5465,przelew,4
5466,924,669,180,xx-5466,gotowka,10
5467,924,670,180,xx-5467,karta,10
5468,925,673,135,xx-5468,przelew,6
5469,925,674,135,xx-5469,gotowka,4
5470,925,676,135,xx-5470,gotowka,4
5471,925,677,135,xx-5471,gotowka,4
5472,925,678,135,xx-5472,przelew,3
5473,925,679,135,xx-5473,przelew,9
5474,925,680,135,xx-5474,gotowka,4
5475,925,682,135,xx-5475,karta,10
5476,926,683,360,xx-5476,karta,6
5477,926,684,360,xx-5477,karta,10
5478,926,685,360,xx-5478,gotowka,8
5479,926,686,360,xx-5479,przelew,10
5480,926,687,360,xx-5480,karta,4
5481,926,688,360,xx-5481,przelew,4
5482,927,689,90,xx-5482,przelew,3
5483,927,690,90,xx-5483,gotowka,6
5484,927,691,90,xx-5484,przelew,5
5485,927,692,90,xx-5485,przelew,4
5486,927,693,90,xx-5486,przelew,8
5487,927,694,90,xx-5487,karta,6
5488,927,695,90,xx-5488,karta,4
5489,927,696,90,xx-5489,gotowka,6
5490,927,697,90,xx-5490,przelew,8
5491,927,698,90,xx-5491,karta,9
5492,928,699,90,xx-5492,gotowka,3
5493,928,700,90,xx-5493,przelew,8
5494,928,701,90,xx-5494,karta,7
5495,928,702,90,xx-5495,karta,7
5496,928,703,90,xx-5496,przelew,3
5497,928,704,90,xx-5497,gotowka,9
5498,929,648,315,xx-5498,gotowka,9
5499,930,658,90,xx-5499,przelew,6
5500,930,662,90,xx-5500,karta,10
5501,930,666,90,xx-5501,przelew,9
5502,931,669,90,xx-5502,karta,4
5503,931,670,90,xx-5503,karta,10
5504,932,673,90,xx-5504,przelew,3
5505,932,674,90,xx-5505,gotowka,4
5506,932,676,90,xx-5506,przelew,3
5507,932,677,90,xx-5507,karta,4
5508,932,678,90,xx-5508,gotowka,3
5509,932,679,90,xx-5509,gotowka,4
5510,932,680,90,xx-5510,przelew,3
5511,932,682,90,xx-5511,przelew,7
5512,933,683,90,xx-5512,przelew,3
5513,933,684,90,xx-5513,karta,9
5514,933,685,90,xx-5514,gotowka,6
5515,933,686,90,xx-5515,przelew,9
5516,933,688,90,xx-5516,przelew,3
5517,934,689,315,xx-5517,gotowka,7
5518,934,690,315,xx-5518,przelew,10
5519,934,691,315,xx-5519,przelew,5
5520,934,692,315,xx-5520,karta,7
5521,934,693,315,xx-5521,przelew,6
5522,934,694,315,xx-5522,przelew,10
5523,934,695,315,xx-5523,gotowka,4
5524,934,696,315,xx-5524,gotowka,5
5525,934,697,315,xx-5525,przelew,10
5526,934,698,315,xx-5526,przelew,7
5527,935,699,60,xx-5527,karta,7
5528,935,700,60,xx-5528,przelew,5
5529,935,701,60,xx-5529,przelew,9
5530,935,702,60,xx-5530,karta,10
5531,935,703,60,xx-5531,przelew,8
5532,935,704,60,xx-5532,przelew,10
5533,936,662,135,xx-5533,przelew,4
5534,937,669,360,xx-5534,przelew,9
5535,937,670,360,xx-5535,gotowka,7
5536,938,674,180,xx-5536,przelew,10
5537,938,676,180,xx-5537,przelew,5
5538,938,677,180,xx-5538,gotowka,3
5539,938,678,180,xx-5539,karta,6
5540,938,679,180,xx-5540,karta,4
5541,938,680,180,xx-5541,karta,9
5542,938,682,180,xx-5542,gotowka,4
5543,939,683,180,xx-5543,karta,6
5544,939,684,180,xx-5544,karta,6
5545,939,685,180,xx-5545,gotowka,7
5546,939,686,180,xx-5546,przelew,7
5547,939,688,180,xx-5547,karta,9
5548,940,689,315,xx-5548,karta,8
5549,940,690,315,xx-5549,gotowka,8
5550,940,692,315,xx-5550,karta,7
5551,940,693,315,xx-5551,karta,3
5552,940,694,315,xx-5552,karta,5
5553,940,695,315,xx-5553,gotowka,7
5554,940,696,315,xx-5554,gotowka,4
5555,940,697,315,xx-5555,karta,3
5556,940,698,315,xx-5556,karta,8
5557,941,699,45,xx-5557,przelew,9
5558,941,700,45,xx-5558,karta,5
5559,941,701,45,xx-5559,przelew,6
5560,941,702,45,xx-5560,przelew,3
5561,941,703,45,xx-5561,przelew,10
5562,941,704,45,xx-5562,gotowka,8
5563,942,676,45,xx-5563,przelew,10
5564,942,677,45,xx-5564,gotowka,5
5565,942,680,45,xx-5565,karta,7
5566,942,682,45,xx-5566,gotowka,9
5567,943,684,90,xx-5567,karta,8
5568,944,689,315,xx-5568,przelew,8
5569,944,690,315,xx-5569,karta,7
5570,944,692,315,xx-5570,karta,8
5571,944,693,315,xx-5571,przelew,9
5572,944,694,315,xx-5572,karta,8
5573,944,695,315,xx-5573,przelew,8
5574,944,696,315,xx-5574,gotowka,9
5575,944,697,315,xx-5575,karta,5
5576,944,698,315,xx-5576,gotowka,10
5577,945,699,180,xx-5577,karta,7
5578,945,700,180,xx-5578,karta,6
5579,945,701,180,xx-5579,przelew,8
5580,945,702,180,xx-5580,karta,3
5581,945,703,180,xx-5581,karta,7
5582,945,704,180,xx-5582,karta,4
5583,946,705,180,xx-5583,gotowka,9
5584,946,706,180,xx-5584,karta,9
5585,946,707,180,xx-5585,gotowka,4
5586,946,708,180,xx-5586,przelew,8
5587,946,709,180,xx-5587,gotowka,4
5588,946,710,180,xx-5588,gotowka,4
5589,946,711,180,xx-5589,przelew,7
5590,946,712,180,xx-5590,przelew,6
5591,946,713,180,xx-5591,gotowka,6
5592,946,714,180,xx-5592,gotowka,3
5593,947,715,60,xx-5593,przelew,4
5594,947,716,60,xx-5594,karta,5
5595,947,717,60,xx-5595,karta,5
5596,947,718,60,xx-5596,gotowka,3
5597,947,719,60,xx-5597,przelew,5
5598,947,720,60,xx-5598,karta,4
5599,948,677,180,xx-5599,karta,6
5600,948,682,180,xx-5600,karta,7
5601,949,684,135,xx-5601,gotowka,9
5602,950,689,540,xx-5602,gotowka,4
5603,950,692,540,xx-5603,gotowka,5
5604,950,693,540,xx-5604,gotowka,8
5605,950,694,540,xx-5605,gotowka,6
5606,950,696,540,xx-5606,gotowka,7
5607,950,697,540,xx-5607,karta,5
5608,950,698,540,xx-5608,gotowka,3
5609,951,699,300,xx-5609,przelew,10
5610,951,700,300,xx-5610,karta,8
5611,951,702,300,xx-5611,przelew,5
5612,951,703,300,xx-5612,karta,7
5613,951,704,300,xx-5613,gotowka,8
5614,952,705,120,xx-5614,gotowka,7
5615,952,706,120,xx-5615,karta,3
5616,952,707,120,xx-5616,przelew,10
5617,952,708,120,xx-5617,gotowka,10
5618,952,709,120,xx-5618,gotowka,4
5619,952,710,120,xx-5619,karta,10
5620,952,711,120,xx-5620,przelew,6
5621,952,712,120,xx-5621,gotowka,10
5622,952,713,120,xx-5622,karta,5
5623,952,714,120,xx-5623,przelew,8
5624,953,715,45,xx-5624,przelew,10
5625,953,716,45,xx-5625,karta,3
5626,953,717,45,xx-5626,gotowka,3
5627,953,718,45,xx-5627,gotowka,10
5628,953,719,45,xx-5628,przelew,6
5629,953,720,45,xx-5629,gotowka,8
5630,954,684,90,xx-5630,gotowka,6
5631,955,689,45,xx-5631,gotowka,4
5632,955,692,45,xx-5632,przelew,9
5633,955,694,45,xx-5633,karta,5
5634,955,696,45,xx-5634,przelew,8
5635,955,697,45,xx-5635,gotowka,7
5636,956,699,150,xx-5636,przelew,9
5637,956,700,150,xx-5637,karta,5
5638,956,702,150,xx-5638,przelew,4
5639,956,703,150,xx-5639,karta,8
5640,956,704,150,xx-5640,karta,3
5641,957,705,180,xx-5641,gotowka,8
5642,957,706,180,xx-5642,gotowka,7
5643,957,707,180,xx-5643,gotowka,10
5644,957,708,180,xx-5644,karta,3
5645,957,709,180,xx-5645,przelew,7
5646,957,710,180,xx-5646,przelew,3
5647,957,711,180,xx-5647,przelew,6
5648,957,712,180,xx-5648,karta,7
5649,957,713,180,xx-5649,gotowka,4
5650,957,714,180,xx-5650,gotowka,3
5651,958,715,90,xx-5651,karta,4
5652,958,716,90,xx-5652,gotowka,3
5653,958,717,90,xx-5653,przelew,5
5654,958,718,90,xx-5654,karta,7
5655,958,719,90,xx-5655,gotowka,9
5656,958,720,90,xx-5656,przelew,3
5657,959,684,180,xx-5657,karta,4
5658,960,692,30,xx-5658,karta,6
5659,960,694,30,xx-5659,gotowka,7
5660,960,696,30,xx-5660,gotowka,8
5661,961,699,60,xx-5661,karta,4
5662,961,700,60,xx-5662,przelew,9
5663,961,702,60,xx-5663,przelew,5
5664,961,703,60,xx-5664,karta,8
5665,962,705,150,xx-5665,karta,3
5666,962,706,150,xx-5666,przelew,10
5667,962,707,150,xx-5667,karta,10
5668,962,708,150,xx-5668,przelew,8
5669,962,709,150,xx-5669,karta,4
5670,962,710,150,xx-5670,przelew,3
5671,962,711,150,xx-5671,przelew,6
5672,962,712,150,xx-5672,gotowka,8
5673,962,713,150,xx-5673,przelew,4
5674,962,714,150,xx-5674,gotowka,10
5675,963,715,360,xx-5675,karta,6
5676,963,716,360,xx-5676,przelew,8
5677,963,717,360,xx-5677,gotowka,8
5678,963,718,360,xx-5678,gotowka,8
5679,963,719,360,xx-5679,gotowka,7
5680,963,720,360,xx-5680,gotowka,4
5681,964,692,360,xx-5681,gotowka,7
5682,964,694,360,xx-5682,przelew,4
5683,964,696,360,xx-5683,karta,3
5684,965,699,450,xx-5684,gotowka,6
5685,965,700,450,xx-5685,gotowka,10
5686,965,702,450,xx-5686,przelew,8
5687,965,703,450,xx-5687,gotowka,9
5688,966,705,300,xx-5688,karta,9
5689,966,706,300,xx-5689,karta,3
5690,966,707,300,xx-5690,karta,3
5691,966,708,300,xx-5691,karta,6
5692,966,709,300,xx-5692,karta,9
5693,966,710,300,xx-5693,karta,8
5694,966,711,300,xx-5694,karta,3
5695,966,712,300,xx-5695,przelew,6
5696,966,713,300,xx-5696,przelew,4
5697,966,714,300,xx-5697,karta,8
5698,967,715,180,xx-5698,przelew,10
5699,967,716,180,xx-5699,przelew,5
5700,967,717,180,xx-5700,karta,6
5701,967,718,180,xx-5701,przelew,6
5702,967,719,180,xx-5702,karta,7
5703,967,720,180,xx-5703,gotowka,4
5704,968,721,540,xx-5704,gotowka,3
5705,968,722,540,xx-5705,karta,10
5706,968,723,540,xx-5706,karta,6
5707,968,724,540,xx-5707,karta,9
5708,968,725,540,xx-5708,przelew,3
5709,968,726,540,xx-5709,gotowka,10
5710,968,727,540,xx-5710,przelew,3
5711,968,728,540,xx-5711,gotowka,5
5712,968,729,540,xx-5712,przelew,4
5713,968,730,540,xx-5713,gotowka,10
5714,969,731,360,xx-5714,przelew,5
5715,969,732,360,xx-5715,przelew,8
5716,969,733,360,xx-5716,karta,3
5717,969,734,360,xx-5717,przelew,6
5718,969,735,360,xx-5718,karta,10
5719,969,736,360,xx-5719,przelew,3
5720,970,692,240,xx-5720,karta,9
5721,970,696,240,xx-5721,karta,5
5722,971,700,45,xx-5722,karta,3
5723,971,702,45,xx-5723,gotowka,3
5724,972,705,315,xx-5724,przelew,3
5725,972,706,315,xx-5725,karta,6
5726,972,707,315,xx-5726,gotowka,7
5727,972,708,315,xx-5727,gotowka,8
5728,972,709,315,xx-5728,przelew,6
5729,972,710,315,xx-5729,gotowka,5
5730,972,711,315,xx-5730,gotowka,5
5731,972,712,315,xx-5731,przelew,5
5732,972,713,315,xx-5732,gotowka,3
5733,972,714,315,xx-5733,karta,8
5734,973,715,135,xx-5734,karta,7
5735,973,716,135,xx-5735,karta,6
5736,973,717,135,xx-5736,karta,5
5737,973,718,135,xx-5737,przelew,4
5738,973,719,135,xx-5738,przelew,10
5739,973,720,135,xx-5739,gotowka,3
5740,974,721,135,xx-5740,karta,10
5741,974,722,135,xx-5741,przelew,3
5742,974,723,135,xx-5742,przelew,3
5743,974,724,135,xx-5743,gotowka,8
5744,974,725,135,xx-5744,karta,10
5745,974,726,135,xx-5745,karta,5
5746,974,727,135,xx-5746,przelew,7
5747,974,728,135,xx-5747,przelew,5
5748,974,729,135,xx-5748,przelew,10
5749,974,730,135,xx-5749,karta,10
5750,975,731,420,xx-5750,gotowka,4
5751,975,732,420,xx-5751,przelew,5
5752,975,733,420,xx-5752,karta,4
5753,975,734,420,xx-5753,karta,3
5754,975,735,420,xx-5754,przelew,3
5755,975,736,420,xx-5755,karta,8
5756,976,705,210,xx-5756,przelew,4
5757,976,706,210,xx-5757,gotowka,7
5758,976,707,210,xx-5758,karta,5
5759,976,708,210,xx-5759,przelew,5
5760,976,710,210,xx-5760,przelew,8
5761,976,711,210,xx-5761,karta,8
5762,976,712,210,xx-5762,przelew,3
5763,976,713,210,xx-5763,gotowka,7
5764,976,714,210,xx-5764,karta,4
5765,977,715,450,xx-5765,karta,8
5766,977,716,450,xx-5766,karta,7
5767,977,717,450,xx-5767,przelew,7
5768,977,718,450,xx-5768,gotowka,10
5769,977,719,450,xx-5769,przelew,8
5770,977,720,450,xx-5770,gotowka,9
5771,978,721,630,xx-5771,przelew,7
5772,978,722,630,xx-5772,karta,6
5773,978,723,630,xx-5773,gotowka,8
5774,978,724,630,xx-5774,przelew,10
5775,978,725,630,xx-5775,karta,4
5776,978,726,630,xx-5776,karta,7
5777,978,727,630,xx-5777,gotowka,6
5778,978,728,630,xx-5778,przelew,6
5779,978,729,630,xx-5779,gotowka,10
5780,978,730,630,xx-5780,karta,9
5781,979,731,180,xx-5781,karta,3
5782,979,732,180,xx-5782,przelew,10
5783,979,733,180,xx-5783,przelew,3
5784,979,734,180,xx-5784,gotowka,7
5785,979,735,180,xx-5785,gotowka,8
5786,979,736,180,xx-5786,gotowka,10
5787,980,705,90,xx-5787,gotowka,3
5788,980,707,90,xx-5788,przelew,9
5789,980,708,90,xx-5789,gotowka,7
5790,980,711,90,xx-5790,karta,5
5791,980,712,90,xx-5791,przelew,4
5792,980,713,90,xx-5792,gotowka,7
5793,981,715,120,xx-5793,karta,8
5794,981,716,120,xx-5794,przelew,3
5795,981,717,120,xx-5795,karta,5
5796,981,718,120,xx-5796,gotowka,3
5797,981,719,120,xx-5797,gotowka,4
5798,981,720,120,xx-5798,gotowka,5
5799,982,721,210,xx-5799,gotowka,7
5800,982,722,210,xx-5800,przelew,3
5801,982,723,210,xx-5801,gotowka,8
5802,982,724,210,xx-5802,gotowka,6
5803,982,725,210,xx-5803,karta,7
5804,982,726,210,xx-5804,przelew,9
5805,982,727,210,xx-5805,przelew,9
5806,982,728,210,xx-5806,przelew,9
5807,982,729,210,xx-5807,gotowka,7
5808,982,730,210,xx-5808,karta,6
5809,983,731,45,xx-5809,przelew,9
5810,983,732,45,xx-5810,przelew,6
5811,983,733,45,xx-5811,przelew,8
5812,983,734,45,xx-5812,gotowka,8
5813,983,735,45,xx-5813,gotowka,3
5814,983,736,45,xx-5814,karta,4
5815,984,707,420,xx-5815,karta,7
5816,984,711,420,xx-5816,gotowka,9
5817,984,712,420,xx-5817,karta,10
5818,984,713,420,xx-5818,gotowka,4
5819,985,716,60,xx-5819,karta,8
5820,985,717,60,xx-5820,karta,6
5821,985,718,60,xx-5821,karta,4
5822,985,719,60,xx-5822,karta,9
5823,985,720,60,xx-5823,karta,5
5824,986,721,210,xx-5824,karta,3
5825,986,722,210,xx-5825,karta,10
5826,986,723,210,xx-5826,gotowka,7
5827,986,724,210,xx-5827,przelew,9
5828,986,725,210,xx-5828,karta,4
5829,986,726,210,xx-5829,karta,7
5830,986,727,210,xx-5830,karta,7
5831,986,728,210,xx-5831,przelew,3
5832,986,729,210,xx-5832,karta,8
5833,986,730,210,xx-5833,gotowka,4
5834,987,731,360,xx-5834,przelew,8
5835,987,732,360,xx-5835,gotowka,9
5836,987,733,360,xx-5836,gotowka,6
5837,987,734,360,xx-5837,karta,10
5838,987,735,360,xx-5838,gotowka,6
5839,987,736,360,xx-5839,gotowka,4
5840,988,737,210,xx-5840,karta,7
5841,988,738,210,xx-5841,karta,5
5842,988,739,210,xx-5842,przelew,5
5843,988,740,210,xx-5843,gotowka,5
5844,988,741,210,xx-5844,przelew,4
5845,988,742,210,xx-5845,karta,3
5846,988,743,210,xx-5846,przelew,8
5847,988,744,210,xx-5847,przelew,10
5848,988,745,210,xx-5848,gotowka,5
5849,988,746,210,xx-5849,gotowka,3
5850,989,747,45,xx-5850,przelew,7
5851,989,748,45,xx-5851,przelew,9
5852,989,749,45,xx-5852,przelew,6
5853,989,750,45,xx-5853,gotowka,9
5854,989,751,45,xx-5854,gotowka,5
5855,989,752,45,xx-5855,gotowka,3
5856,990,707,450,xx-5856,gotowka,10
5857,990,711,450,xx-5857,gotowka,6
5858,991,717,30,xx-5858,przelew,6
5859,991,718,30,xx-5859,przelew,7
5860,991,719,30,xx-5860,przelew,6
5861,992,721,540,xx-5861,przelew,8
5862,992,722,540,xx-5862,karta,8
5863,992,723,540,xx-5863,gotowka,4
5864,992,724,540,xx-5864,gotowka,5
5865,992,725,540,xx-5865,przelew,3
5866,992,726,540,xx-5866,karta,5
5867,992,727,540,xx-5867,przelew,9
5868,992,728,540,xx-5868,przelew,4
5869,992,729,540,xx-5869,gotowka,8
5870,992,730,540,xx-5870,gotowka,5
5871,993,731,180,xx-5871,przelew,9
5872,993,732,180,xx-5872,przelew,8
5873,993,733,180,xx-5873,przelew,8
5874,993,734,180,xx-5874,gotowka,3
5875,993,735,180,xx-5875,karta,8
5876,993,736,180,xx-5876,przelew,3
5877,994,737,315,xx-5877,przelew,7
5878,994,738,315,xx-5878,gotowka,8
5879,994,739,315,xx-5879,gotowka,8
5880,994,740,315,xx-5880,gotowka,5
5881,994,741,315,xx-5881,gotowka,10
5882,994,742,315,xx-5882,karta,3
5883,994,743,315,xx-5883,karta,4
5884,994,744,315,xx-5884,karta,8
5885,994,745,315,xx-5885,karta,3
5886,994,746,315,xx-5886,gotowka,9
5887,995,747,630,xx-5887,gotowka,9
5888,995,748,630,xx-5888,przelew,3
5889,995,749,630,xx-5889,karta,8
5890,995,750,630,xx-5890,przelew,8
5891,995,751,630,xx-5891,gotowka,7
5892,995,752,630,xx-5892,przelew,8
5893,996,707,270,xx-5893,przelew,6
5894,996,711,270,xx-5894,karta,9
5895,997,719,90,xx-5895,gotowka,7
5896,998,721,120,xx-5896,przelew,3
5897,998,722,120,xx-5897,przelew,10
5898,998,723,120,xx-5898,gotowka,4
5899,998,724,120,xx-5899,gotowka,4
5900,998,725,120,xx-5900,gotowka,9
5901,998,726,120,xx-5901,przelew,6
5902,998,727,120,xx-5902,przelew,5
5903,998,728,120,xx-5903,gotowka,4
5904,998,729,120,xx-5904,gotowka,5
5905,998,730,120,xx-5905,przelew,8
5906,999,731,420,xx-5906,gotowka,10
5907,999,732,420,xx-5907,karta,5
5908,999,733,420,xx-5908,karta,3
5909,999,734,420,xx-5909,gotowka,7
5910,999,735,420,xx-5910,gotowka,9
5911,999,736,420,xx-5911,przelew,8
5912,1000,737,540,xx-5912,karta,5
5913,1000,738,540,xx-5913,przelew,7
5914,1000,739,540,xx-5914,karta,6
5915,1000,740,540,xx-5915,przelew,9
5916,1000,741,540,xx-5916,gotowka,5
5917,1000,742,540,xx-5917,karta,8
5918,1000,743,540,xx-5918,karta,5
5919,1000,744,540,xx-5919,przelew,9
5920,1000,745,540,xx-5920,gotowka,7
5921,1000,746,540,xx-5921,przelew,7
5922,1001,747,300,xx-5922,karta,5
5923,1001,748,300,xx-5923,karta,7
5924,1001,749,300,xx-5924,karta,5
5925,1001,750,300,xx-5925,karta,10
5926,1001,751,300,xx-5926,karta,6
5927,1001,752,300,xx-5927,gotowka,10
5928,1002,707,120,xx-5928,karta,8
5929,1003,719,180,xx-5929,karta,8
5930,1004,721,150,xx-5930,karta,3
5931,1004,722,150,xx-5931,gotowka,6
5932,1004,723,150,xx-5932,gotowka,9
5933,1004,725,150,xx-5933,przelew,7
5934,1004,726,150,xx-5934,gotowka,7
5935,1004,729,150,xx-5935,przelew,5
5936,1004,730,150,xx-5936,przelew,6
5937,1005,731,45,xx-5937,gotowka,9
5938,1005,733,45,xx-5938,przelew,3
5939,1005,734,45,xx-5939,przelew,7
5940,1005,735,45,xx-5940,gotowka,10
5941,1005,736,45,xx-5941,karta,10
5942,1006,737,120,xx-5942,karta,8
5943,1006,738,120,xx-5943,karta,5
5944,1006,739,120,xx-5944,karta,8
5945,1006,740,120,xx-5945,karta,10
5946,1006,741,120,xx-5946,przelew,3
5947,1006,742,120,xx-5947,karta,8
5948,1006,743,120,xx-5948,karta,6
5949,1006,744,120,xx-5949,przelew,8
5950,1006,746,120,xx-5950,karta,3
5951,1007,747,300,xx-5951,przelew,6
5952,1007,748,300,xx-5952,karta,9
5953,1007,749,300,xx-5953,przelew,8
5954,1007,750,300,xx-5954,karta,10
5955,1007,751,300,xx-5955,przelew,5
5956,1007,752,300,xx-5956,gotowka,10
5957,1008,719,420,xx-5957,karta,9
5958,1009,721,120,xx-5958,gotowka,10
5959,1009,725,120,xx-5959,przelew,4
5960,1009,726,120,xx-5960,przelew,10
5961,1009,730,120,xx-5961,gotowka,9
5962,1010,731,150,xx-5962,karta,8
5963,1010,733,150,xx-5963,przelew,5
5964,1010,734,150,xx-5964,przelew,4
5965,1011,737,120,xx-5965,gotowka,10
5966,1011,738,120,xx-5966,gotowka,4
5967,1011,739,120,xx-5967,gotowka,3
5968,1011,740,120,xx-5968,przelew,10
5969,1011,741,120,xx-5969,karta,6
5970,1011,742,120,xx-5970,gotowka,9
5971,1011,743,120,xx-5971,karta,4
5972,1011,744,120,xx-5972,gotowka,5
5973,1011,746,120,xx-5973,karta,7
5974,1012,747,90,xx-5974,gotowka,5
5975,1012,748,90,xx-5975,przelew,5
5976,1012,749,90,xx-5976,przelew,8
5977,1012,750,90,xx-5977,przelew,9
5978,1012,752,90,xx-5978,gotowka,5
5979,1013,753,210,xx-5979,gotowka,3
5980,1013,754,210,xx-5980,przelew,10
5981,1013,755,210,xx-5981,przelew,10
5982,1013,756,210,xx-5982,przelew,8
5983,1013,757,210,xx-5983,przelew,10
5984,1013,758,210,xx-5984,gotowka,9
5985,1013,759,210,xx-5985,gotowka,8
5986,1013,760,210,xx-5986,gotowka,8
5987,1013,761,210,xx-5987,przelew,9
5988,1013,762,210,xx-5988,karta,9
5989,1014,763,180,xx-5989,gotowka,5
5990,1014,764,180,xx-5990,gotowka,3
5991,1014,765,180,xx-5991,karta,4
5992,1014,766,180,xx-5992,karta,6
5993,1014,767,180,xx-5993,przelew,9
5994,1014,768,180,xx-5994,przelew,10
5995,1015,725,630,xx-5995,karta,9
5996,1015,726,630,xx-5996,karta,4
5997,1016,731,300,xx-5997,przelew,4
5998,1016,733,300,xx-5998,przelew,3
5999,1016,734,300,xx-5999,karta,3
6000,1017,737,60,xx-6000,gotowka,4
6001,1017,738,60,xx-6001,gotowka,8
6002,1017,739,60,xx-6002,gotowka,4
6003,1017,740,60,xx-6003,gotowka,8
6004,1017,741,60,xx-6004,gotowka,9
6005,1017,742,60,xx-6005,karta,10
6006,1017,743,60,xx-6006,karta,6
6007,1017,744,60,xx-6007,przelew,5
6008,1017,746,60,xx-6008,karta,5
6009,1018,747,270,xx-6009,przelew,4
6010,1018,748,270,xx-6010,gotowka,5
6011,1018,750,270,xx-6011,karta,3
6012,1018,752,270,xx-6012,gotowka,7
6013,1019,753,420,xx-6013,karta,5
6014,1019,754,420,xx-6014,przelew,9
6015,1019,755,420,xx-6015,przelew,5
6016,1019,756,420,xx-6016,karta,10
6017,1019,757,420,xx-6017,gotowka,6
6018,1019,758,420,xx-6018,gotowka,10
6019,1019,759,420,xx-6019,karta,3
6020,1019,760,420,xx-6020,karta,8
6021,1019,761,420,xx-6021,gotowka,10
6022,1019,762,420,xx-6022,gotowka,5
6023,1020,763,210,xx-6023,gotowka,4
6024,1020,764,210,xx-6024,przelew,7
6025,1020,765,210,xx-6025,gotowka,9
6026,1020,766,210,xx-6026,karta,9
6027,1020,767,210,xx-6027,przelew,4
6028,1020,768,210,xx-6028,przelew,6
6029,1021,726,120,xx-6029,karta,4
6030,1022,731,180,xx-6030,gotowka,3
6031,1023,737,135,xx-6031,karta,3
6032,1023,739,135,xx-6032,przelew,8
6033,1023,740,135,xx-6033,przelew,6
6034,1023,741,135,xx-6034,gotowka,8
6035,1023,742,135,xx-6035,gotowka,3
6036,1023,743,135,xx-6036,przelew,9
6037,1023,746,135,xx-6037,przelew,9
6038,1024,748,90,xx-6038,karta,6
6039,1024,750,90,xx-6039,gotowka,6
6040,1024,752,90,xx-6040,przelew,7
6041,1025,753,420,xx-6041,przelew,5
6042,1025,754,420,xx-6042,przelew,6
6043,1025,755,420,xx-6043,przelew,5
6044,1025,756,420,xx-6044,karta,3
6045,1025,757,420,xx-6045,karta,8
6046,1025,758,420,xx-6046,gotowka,5
6047,1025,759,420,xx-6047,przelew,5
6048,1025,760,420,xx-6048,przelew,9
6049,1025,761,420,xx-6049,przelew,10
6050,1025,762,420,xx-6050,przelew,5
6051,1026,763,90,xx-6051,gotowka,3
6052,1026,764,90,xx-6052,przelew,8
6053,1026,765,90,xx-6053,przelew,6
6054,1026,766,90,xx-6054,karta,7
6055,1026,767,90,xx-6055,przelew,9
6056,1026,768,90,xx-6056,gotowka,6
6057,1027,726,150,xx-6057,przelew,9
6058,1028,731,30,xx-6058,gotowka,3
6059,1029,737,300,xx-6059,gotowka,3
6060,1029,739,300,xx-6060,przelew,5
6061,1029,740,300,xx-6061,karta,7
6062,1029,741,300,xx-6062,gotowka,9
6063,1029,742,300,xx-6063,przelew,3
6064,1029,743,300,xx-6064,przelew,3
6065,1029,746,300,xx-6065,karta,3
6066,1030,753,90,xx-6066,karta,6
